geo,id,mask,millis,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,NDVI,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,total_pixels,masked_pixels,unmasked_pixels,total_area,masked_area,unmasked_area,tile,fkey,Timestamp,day
,20230127T045051_20230127T045956_T44RRP,1.0,1674795698389,321.0,1097.278359511344,2277.0933682373475,1593.171902268761,1078.82722513089,1233.5311227457823,1104.309482257126,1491.4883653286793,2341.2504363001744,2551.2547993019202,2453.0977312390924,2651.3702734147755,2737.4575334496794,0.0,0.0,0.378687857077619,0.0,0.0,0.0,5.0,110.03432228039556,125.82344386271089,112.5700988947062,2995.876090750436,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-01-27 05:01:38.389,2023-01-27
,20230130T050041_20230130T051047_T44RRP,1.0,1675055494724,271.40110529377546,504.41186736474697,2152.0229784758576,1448.720477021524,672.4400814426991,948.9525887143686,888.4269924374636,1311.1407795229786,2422.644560791158,2679.1175101803374,2829.9179755671903,2866.2952297847587,3034.874636416521,0.6410703897614892,0.0,0.5214769205322738,0.0,0.0,0.0,4.0,69.07911576497963,96.93513670738801,90.92408376963348,812.3304246655032,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-01-30 05:11:34.724,2023-01-30
,20230201T045019_20230201T050101_T44RRP,0.0,1675227698038,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-02-01 05:01:38.038,2023-02-01
,20230204T050009_20230204T050137_T44RRP,0.493891797556719,1675487493794,462.0,643.4999999999999,2090.932273262662,1300.5942285041222,806.6619552414604,1006.4676089517078,813.7043580683157,1298.8733804475855,2678.6383981154304,3081.262073027091,3185.3474676089513,3149.3621908127207,3278.3775029446406,0.8109540636042402,0.0,0.5920150083676661,0.0,0.0,0.0,4.818610129564193,82.38044758539459,103.18021201413428,83.23380447585394,1286.2532391048294,,,,19,8,11,1093.4258003683647,632.9125861373602,460.5132142310049,T44RRP,435,2023-02-04 05:11:33.794,2023-02-04
,20230206T045001_20230206T045636_T44RRP,0.37056428155904597,1675659699842,445.0,625.0800627943485,2096.47409733124,1284.2025117739406,625.6459968602825,888.6562009419152,701.1616954474097,1203.276295133438,2675.6805337519627,3089.2974882260596,3187.441130298273,3197.757456828885,3352.8783359497643,0.6883830455259027,0.0,0.6390866197760805,0.0,0.0,0.0,4.795918367346938,64.22841444270017,90.75274725274724,71.78100470957614,1510.684458398744,,,,19,9,10,1093.4258003683647,820.1670928955078,273.25870747285734,T44RRP,435,2023-02-06 05:01:39.842,2023-02-06
,20230209T045941_20230209T050547_T44RRP,1.0,1675919495380,300.0,301.65474112856316,1644.9662594531706,975.6660849331006,404.302501454334,674.4162303664922,557.476148923793,984.2204770215242,2346.887725421757,2781.427283304247,2789.83885980221,2883.132344386271,3030.3266433973236,0.882198952879581,0.0,0.6659087950826895,0.0,0.0,0.0,4.0,41.95287958115184,69.0456660849331,57.12245491564863,1397.0255962769054,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-09 05:11:35.380,2023-02-09
,20230211T044929_20230211T045113_T44RRP,1.0,1676091696662,398.0,196.1547411285631,1632.1166375799885,872.9293193717277,340.4831297265853,608.2667248400232,441.49127399650956,918.2748691099476,2467.335660267597,2993.6762652705065,2926.5962769051775,3015.1291448516577,3226.8211169284464,0.9104130308318791,0.0,0.7357031644786337,0.0,0.0,0.0,4.0,35.22222222222223,62.22076788830716,45.47236765561373,1714.5718440954042,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-11 05:01:36.662,2023-02-11
,20230211T044929_20230211T050134_T44RRP,1.0,1676091702786,314.0,356.8563118091913,1616.4898196625948,870.9188481675391,463.8557300756254,686.5002908667832,507.1064572425829,968.3103548574753,2403.1114019778943,2889.5983129726583,2861.730075625364,2941.6934264107044,3206.665794066318,0.9578243164630598,0.0,0.6976293278090074,0.0,0.0,0.0,4.0,47.696044211751015,70.14921465968587,52.052065154159386,1683.1122745782432,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-11 05:01:42.786,2023-02-11
,20230214T045909_20230214T050903_T44RRP,1.0,1676351494984,306.0,156.87376381617221,1581.003490401396,867.7283304246654,328.00872600349044,563.8871436881908,408.92146596858646,868.3766724840023,2350.7827225130886,2834.6000581733574,2894.5468295520654,2953.2678883071558,3121.4461896451426,0.0,0.0,0.7508586198830886,0.0,0.0,0.0,4.0,34.437754508435134,57.54799301919721,42.04392088423502,1100.9217568353695,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-14 05:11:34.984,2023-02-14
,20230216T044851_20230216T045412_T44RRP,1.0,1676523697594,634.0,256.4307737056428,1731.2658522396744,946.8464223385688,315.1550319953461,650.30890052356,491.28563118091915,1030.8403141361257,2652.1335078534025,3121.534031413612,3117.4217568353697,3239.044502617801,3406.4095404304826,3.9563699825479937,0.0,0.7266288384073721,0.0,0.0,0.0,4.0,32.6890634089587,66.59016870273416,50.361547411285635,1678.6858638743454,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-16 05:01:37.594,2023-02-16
,20230219T045841_20230219T050449_T44RRP,1.0,1676783493611,654.0,45.714077952297856,1546.0203606748112,812.392379290285,215.83333333333331,518.3219895287957,419.7050610820244,859.458406050029,2407.9956369982547,3015.149796393253,2997.3513670738803,3158.219895287958,3257.0977312390914,3.296102385107621,0.0,0.7536151417313935,0.0,0.0,0.0,4.0,22.356020942408378,53.50378126817917,43.85776614310645,1986.653577661431,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-19 05:11:33.611,2023-02-19
,20230221T044819_20230221T050037_T44RRP,1.0,1676955700483,606.0,273.4732402559627,1720.15154159395,924.2504363001743,433.89848749272824,645.4694589877837,489.6131471785922,961.9726585223967,2590.1401977894116,3337.859802210588,3324.1617219313553,3438.695171611402,3522.868819080861,3.5232693426410706,0.0,0.7427104839289113,0.0,0.0,0.0,4.0,44.530831878999415,66.02123327515997,50.24869109947643,2217.2390924956376,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-21 05:01:40.483,2023-02-21
,20230224T045809_20230224T050739_T44RRP,1.0,1677215496888,222.4011052937755,214.35543920884234,1518.3752181500872,763.9333915066899,317.4514252472366,491.7219313554392,336.81733566026764,725.8446771378707,2575.5578824898193,3361.091913903432,3458.815299592786,3467.3853984874936,3561.803955788249,0.0,0.0,0.8217125410742938,0.0,0.0,0.0,4.0,33.08929610238511,50.433973240255966,34.47469458987784,1086.4191390343221,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-24 05:11:36.888,2023-02-24
,20230226T044741_20230226T045120_T44RRP,1.0,1677387698514,534.0,234.61663757998835,1661.663467132054,860.4956369982548,254.67771960442118,531.736765561373,389.500872600349,819.5040721349624,2848.42175683537,3551.2699243746365,3561.9301919720765,3656.771087841769,3760.2033158813274,1.5232693426410706,0.0,0.8021771794806152,0.0,0.0,0.0,4.0,26.349331006399073,54.53228621291448,40.12972658522397,1695.434554973822,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-02-26 05:01:38.514,2023-02-26
,20230301T045721_20230301T050156_T44RRP,1.0,1677647493922,336.0,152.95578824898195,1473.9208842350201,763.9412449098313,220.9677137870855,461.38627108784186,324.8984874927283,745.2658522396741,2643.2393833624205,3420.227457824316,3463.277486910994,3562.954043048284,3600.3057009889476,0.0,0.0,0.8278516576174384,0.0,0.0,0.0,4.0,23.300756253635836,47.43193717277486,33.37870855148341,1705.0948225712625,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-03-01 05:11:33.922,2023-03-01
,20230303T044709_20230303T045204_T44RRP,1.0,1677819702283,380.0,289.97556719022685,1664.8775450843514,885.3315881326353,376.14310645724265,599.2420011634671,413.5794066317627,876.4424083769634,2822.164921465968,3769.144269924375,3789.004072134963,3873.427865037813,3891.0375218150084,0.5514834205933683,0.0,0.8027823491164499,0.0,0.0,0.0,4.0,38.732402559627694,61.27370564281559,42.45084351367073,1984.5817335660267,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-03-03 05:01:42.283,2023-03-03
,20230306T045659_20230306T050332_T44RRP,1.0,1678079499495,168.0,231.4153577661431,1428.6192553810356,725.2422920302502,319.9909831297265,485.59831297265845,322.8231529959279,715.672193135544,2515.1736474694585,3343.0122164048867,3465.324898196626,3508.9790575916227,3536.105002908668,0.0,0.0,0.8291556052720241,0.0,0.0,0.0,4.0,33.27719604421175,49.44008144269924,33.31413612565445,1557.325770796975,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-03-06 05:11:39.495,2023-03-06
,20230308T044701_20230308T045940_T44RRP,0.0,1678251696409,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-03-08 05:01:36.409,2023-03-08
,20230311T045651_20230311T051035_T44RRP,1.0,1678511492030,528.0,371.1492146596858,1242.73647469459,599.475276323444,362.0328679464805,556.3004653868529,397.2664339732402,785.4040139616055,2444.4290285049447,3177.0122164048857,3159.0311227457833,3333.6724840023276,3319.805991855729,1.0,0.0,0.7762031689816978,0.0,0.0,0.0,4.0,37.36358347876672,57.06224549156486,41.310645724258286,2538.631762652705,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-03-11 05:11:32.030,2023-03-11
,20230313T044709_20230313T045258_T44RRP,1.0,1678683705164,533.4011052937753,258.2867946480512,1472.5782431646307,745.109947643979,325.1166375799883,531.7233856893542,342.8211169284468,791.5465386852824,2544.073298429319,3371.251599767307,3420.0872600349035,3519.28475858057,3486.34176847004,1.0,0.0,0.817584495391524,0.0,0.0,0.0,4.0,33.5302501454334,54.60093077370565,35.35922047702153,2099.134380453752,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-03-13 05:01:45.164,2023-03-13
,20230316T045659_20230316T050427_T44RRP,0.0,1678943500688,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-03-16 05:11:40.688,2023-03-16
,20230318T044701_20230318T045910_T44RRP,0.4304828388598022,1679115698858,1175.0,355.1108108108108,1770.3567567567563,922.0864864864866,182.12635135135136,589.4216216216216,487.62837837837844,1050.470945945946,2565.272972972973,3194.358783783784,3206.389189189189,3495.1554054054054,3163.5,0.0,0.0,0.7360591526758644,0.0,0.0,0.0,5.0,19.06283783783784,60.458783783783794,50.079729729729735,2873.8547297297296,,,,19,11,8,1093.4258003683647,653.6317880069508,439.79401236141433,T44RRP,435,2023-03-18 05:01:38.858,2023-03-18
,20230321T045701_20230321T050918_T44RRP,0.0,1679375495023,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-03-21 05:11:35.023,2023-03-21
,20230323T044659_20230323T045722_T44RRP,1.0,1679547703164,262.40110529377546,263.0721349621873,1548.0622454915647,877.7641070389764,299.9089586969167,501.8292611983711,363.0808609656778,778.7289121582314,2039.7783595113438,2580.3420593368232,2670.8836532867945,2799.911576497964,2804.899360093077,0.0,0.0,0.7606632580333592,0.0,0.0,0.0,4.0,30.976439790575924,51.49970913321699,37.42931937172775,2175.456369982548,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-03-23 05:01:43.164,2023-03-23
,20230326T045659_20230326T050803_T44RRP,1.0,1679807499345,348.0,272.8885980221059,1533.2777777777776,944.2059336823736,382.30890052356017,542.3097731239093,481.6998254799302,846.241419429901,1712.6431064572425,2079.931064572426,2156.461896451425,2284.850494473531,2294.8726003490406,0.8164630599185572,0.0,0.634756407616801,0.0,0.0,0.0,4.0,39.66346713205352,55.399069226294365,48.97643979057592,2356.781268179174,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-03-26 05:11:39.345,2023-03-26
,20230328T044701_20230328T045910_T44RRP,1.0,1679979698880,315.0,513.1154741128562,1910.2734147760327,1269.5895869691683,518.7434554973822,751.8129726585223,715.605002908668,1144.0122164048864,1953.6183827806865,2253.050029086678,2387.137870855149,2524.5892961023847,2536.828388598022,0.5951134380453752,0.0,0.5387552561877915,0.0,0.0,0.0,4.045956951716114,53.16084933100639,77.0043630017452,73.0849331006399,1700.287958115183,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-03-28 05:01:38.880,2023-03-28
,20230331T045701_20230331T050911_T44RRP,0.0,1680239494910,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-03-31 05:11:34.910,2023-03-31
,20230402T044709_20230402T050132_T44RRP,1.0,1680411705078,439.0,378.9144851657941,2431.222222222222,1826.440954043048,480.97585805700993,687.9412449098313,777.3664921465969,1227.3030831879,1784.3490401396161,2083.3981966259453,2219.0541012216404,2403.347294938918,2483.711169284468,0.0,0.0,0.4813917471145976,0.0,0.0,0.0,5.0,49.400814426992454,70.40110529377546,79.39034322280395,2431.06951716114,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-02 05:01:45.078,2023-04-02
,20230405T045659_20230405T051016_T44RRP,1.0,1680671499662,228.0,283.9549156486329,2072.592495636998,1541.5732984293193,415.2611983711461,602.1271087841768,796.3638743455498,1079.367946480512,1415.3016288539845,1602.796393251891,1767.6067481093658,1854.5456660849331,1955.2076788830718,0.0,0.0,0.37902978163450735,0.0,0.0,0.0,5.0,42.86242001163467,61.55904595695171,81.42990110529377,975.911576497964,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-05 05:11:39.662,2023-04-05
,20230407T044701_20230407T045514_T44RRP,1.0,1680843700817,172.0,586.7763234438627,2579.107911576498,1949.5779522978476,666.4444444444445,918.4653868528212,1188.1256544502617,1519.204479348458,1813.9383362420015,1999.3947062245486,2178.668993600931,2279.025887143688,2379.5477021524143,0.0,0.0,0.2942726746924207,0.0,0.0,0.0,5.0,68.13030831878999,93.84874927283303,121.22076788830715,1045.1323443862711,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-07 05:01:40.817,2023-04-07
,20230410T045701_20230410T050908_T44RRP,1.0,1681103496733,294.0,451.4031413612565,2346.449389179756,1688.4781849912742,570.6250727166957,823.1439790575917,1121.9022687609072,1387.856311809191,1608.671320535195,1779.5334496800467,1908.065735892961,2024.7984293193717,2145.464805119255,0.0,0.0,0.2596288787159418,0.0,0.0,0.0,5.0,58.10936591041303,84.08202443280977,114.52705061082025,1296.609656777196,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-10 05:11:36.733,2023-04-10
,20230412T044659_20230412T050134_T44RRP,1.0,1681275704355,243.0,553.5477021524142,2932.365619546248,2242.3586387434557,765.9313554392088,1024.9057591623039,1428.373472949389,1739.1544502617803,1959.2004072134962,2166.9144851657943,2333.099476439791,2434.3199534613145,2536.693135543921,0.0,0.0,0.24058274310768074,0.0,0.0,0.0,5.0,78.3737638161722,104.59976730657357,145.66317626527052,1141.087550901687,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-12 05:01:44.355,2023-04-12
,20230415T045659_20230415T050142_T44RRP,1.0,1681535497510,378.0,429.52734147760333,2787.2853403141366,2043.0767888307153,701.3609656777195,945.4520069808027,1367.845258871437,1650.9176847004073,1842.7044793484586,2045.9336823734727,2165.844677137871,2303.443280977312,2403.41506689936,0.0,0.0,0.22582038492055623,0.0,0.0,0.0,5.0,71.34147760325772,96.56689936009307,139.13408958696917,1687.4511343804538,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-15 05:11:37.510,2023-04-15
,20230417T044701_20230417T045910_T44RRP,1.0,1681707700255,410.0,792.5616637579988,4367.4959278650385,3290.788830715532,1155.150087260035,1637.7097149505526,2369.3595113438046,2823.010180337406,3061.5383944153573,3276.5186154741136,3485.676556137289,3678.546829552065,3642.0823152995927,0.0,0.0,0.19090676801076048,0.0,0.0,0.0,5.0,117.90546829552068,166.95927865037817,239.85020360674812,1670.1236183827807,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-17 05:01:40.255,2023-04-17
,20230420T045701_20230420T050458_T44RRP,1.0,1681967495049,300.0,689.6070389761492,4070.0939499709125,3039.0186154741123,1138.4828388598023,1638.8057009889474,2373.9674229203024,2759.379290285049,2950.4418266433986,3144.737347294939,3364.241419429901,3515.2510180337404,3482.5488656195466,0.0,0.0,0.17359936626651423,0.0,0.0,0.0,5.0,116.33216986620128,167.21291448516575,236.6870273414776,1613.7309482257126,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-20 05:11:35.049,2023-04-20
,20230422T044659_20230422T045211_T44RRP,1.0,1682139702908,445.0,771.5340314136125,4595.280395578825,3542.988947062245,1348.8917975567188,1862.1832460732983,2661.113438045375,3146.9808027923204,3372.336242001164,3636.7993019197215,3829.716114019779,3998.76934264107,3925.6326352530546,0.0,0.0,0.1807266316830835,0.0,0.0,0.0,5.0,137.46742292030248,189.88568935427574,250.92495636998254,1992.5378126817916,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-22 05:01:42.908,2023-04-22
,20230425T045659_20230425T050910_T44RRP,1.0,1682399498473,348.0,819.8019197207677,4115.113438045376,3242.4915648632923,1164.7911576497966,1544.2053519488077,2151.1384525887142,2525.4092495637,2741.044211751018,2978.3688190808602,3074.020942408378,3285.662012798138,3205.7001163467135,0.0,0.0,0.17714520520530228,0.0,0.0,0.0,5.0,119.46480511925537,157.30890052356023,219.2792321116929,2677.4173938336244,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-04-25 05:11:38.473,2023-04-25
,20230427T044701_20230427T045310_T44RRP,0.0,1682571700900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-04-27 05:01:40.900,2023-04-27
,20230430T045701_20230430T050309_T44RRP,0.0,1682831496891,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-04-30 05:11:36.891,2023-04-30
,20230502T044659_20230502T045122_T44RRP,1.0,1683003702966,321.0,787.3577661431063,4297.712623618383,3540.706806282723,1224.0762070971496,1585.9278650378126,2115.192553810355,2484.5546829552063,2626.361838278069,2871.73647469459,2916.853403141362,3136.7050610820247,3064.545666084933,0.0,0.0,0.16031476589991106,0.0,0.0,0.0,5.0,124.77603257707969,161.5991855730076,215.40983129726587,3546.3025014543346,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-02 05:01:42.966,2023-05-02
,20230505T045659_20230505T050455_T44RRP,1.0,1683263499176,438.0,706.2047702152414,4242.1503781268175,3588.892670157068,1070.49709133217,1385.8568935427577,1842.738219895288,2197.2929028504946,2459.088132635253,2665.4310645724254,2729.424956369982,2915.178301337987,2716.7289121582317,0.0,0.0,0.19482346609958687,0.0,0.0,0.0,5.0,109.63554392088426,141.19662594531707,187.77428737638166,2889.577661431064,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-05 05:11:39.176,2023-05-05
,20230507T044701_20230507T045349_T44RRP,1.0,1683435700928,511.0,784.2318208260616,4337.017452006981,3613.3970331588134,1072.1361256544506,1485.5666084933098,1960.4793484584065,2310.458696916812,2601.064863292612,2781.71815008726,2850.8435136707385,3056.8307155322864,3031.2850494473523,0.0,0.0,0.18548672717936845,0.0,0.0,0.0,5.0,109.37783595113439,151.47062245491563,199.716986620128,2629.6890634089586,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-07 05:01:40.928,2023-05-07
,20230510T045701_20230510T050858_T44RRP,1.0,1683695496026,246.0,691.6044211751017,3750.8321698662016,3065.9179755671903,988.0200698080278,1354.9522978475857,1788.7684700407215,2074.112565445026,2363.970622454916,2516.802501454334,2704.283885980221,2790.0477021524134,2774.0063990692265,0.0,0.0,0.20452237859976213,0.0,0.0,0.0,5.0,101.29406631762653,138.03752181500872,182.23967422920305,1004.5503199534613,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-10 05:11:36.026,2023-05-10
,20230512T044659_20230512T045751_T44RRP,1.0,1683867703586,392.0,837.1593949970912,4248.086678301338,3640.8769633507854,1167.7742873763818,1481.212914485166,1909.2117510180335,2279.5907504363004,2544.6195462478186,2766.5730075625365,2912.4490983129735,3027.514543339151,3022.8164630599176,0.0,0.0,0.20830394919131096,0.0,0.0,0.0,5.0,119.15619546247817,150.9365910413031,194.5366492146597,1892.235020360675,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-12 05:01:43.586,2023-05-12
,20230515T045659_20230515T050145_T44RRP,1.0,1684127500446,876.0,274.0154159394997,3857.374636416522,3049.4316463059918,806.458406050029,1260.3310063990693,1782.1762652705063,2125.1210005817334,2401.9717859220477,2620.0061082024436,2685.073298429319,2920.9883653286797,2761.834496800465,0.0,0.0,0.20267668737526126,0.0,0.0,0.0,5.0,82.10587550901685,128.57620709714948,182.25014543339145,2745.2815590459572,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-15 05:11:40.446,2023-05-15
,20230517T044701_20230517T045308_T44RRP,1.0,1684299701446,938.0,382.59424083769625,4291.095986038395,3328.278068644561,983.5555555555555,1575.4182664339733,2182.0767888307155,2551.6512507271673,2849.3947062245493,3038.2204770215235,3138.9342641070384,3425.135834787666,3194.6308900523563,0.0,0.0,0.18227627575294994,0.0,0.0,0.0,5.0,100.4281559045957,160.54246655032,222.16579406631763,3228.187027341477,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-17 05:01:41.446,2023-05-17
,20230520T045701_20230520T050828_T44RRP,1.0,1684559498950,540.0,677.6378708551484,3836.606457242583,2997.8525305410126,1020.4831297265853,1456.189645142525,1922.8592204770216,2297.4456079115766,2605.8182082606163,2844.102675974403,2924.6195462478186,3083.4470622454924,3074.6407795229784,0.0,0.0,0.20838474572564927,0.0,0.0,0.0,5.0,104.36649214659688,148.586969168121,195.6396160558465,2168.602675974404,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-20 05:11:38.950,2023-05-20
,20230522T044709_20230522T050125_T44RRP,1.0,1684731705791,813.0,489.19720767888305,4566.791157649796,3659.8336242001164,1140.1140197789414,1622.8685282140784,2281.8958696916816,2678.7382198952887,3017.3807446189644,3259.9616055846427,3450.9930191972066,3632.587550901688,3503.878999418266,0.0,0.0,0.2058596086338858,0.0,0.0,0.0,5.0,116.29203025014543,165.5110529377545,232.14456079115766,2893.903141361256,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-22 05:01:45.791,2023-05-22
,20230525T045659_20230525T050218_T44RRP,0.0,1684991501386,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-05-25 05:11:41.386,2023-05-25
,20230527T044701_20230527T045831_T44RRP,1.0,1685163704394,646.0421756835367,495.5311227457825,4302.214077952299,3275.7547993019207,1114.259744037231,1636.1090750436301,2242.5093077370566,2716.933973240256,3043.659394997092,3276.750145433391,3411.5683536940087,3663.572134962187,3577.8039557882485,0.0,0.0,0.213626866496643,0.0,0.0,0.0,5.0,113.63525305410121,166.64921465968584,224.14339732402559,3009.1038394415355,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-27 05:01:44.394,2023-05-27
,20230530T045701_20230530T050859_T44RRP,1.0,1685423500387,810.0,322.3766724840023,4102.879872018616,3139.6538685282144,806.0840605002907,1328.832751599767,1844.523269342641,2303.6471785922054,2724.1497963932516,3007.951134380453,3064.3470040721345,3379.0866783013385,3239.6131471785916,0.0,0.0,0.2556264795211116,0.0,0.0,0.0,5.0,82.06980802792323,135.20564281559044,187.86532867946482,3459.7443280977313,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-05-30 05:11:40.387,2023-05-30
,20230601T044659_20230601T045722_T44RRP,1.0,1685595704609,368.0,798.216986620128,4588.059627690518,3760.1192553810347,1272.1599767306575,1696.0965677719603,2157.246073298429,2626.31471785922,3130.173065735893,3409.544211751019,3544.57824316463,3700.4883653286793,3605.541593949971,0.0,0.0,0.24490753850047273,0.0,0.0,0.0,5.0,129.62390924956367,172.87609075043628,219.7457824316463,2532.4002326934265,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-06-01 05:01:44.609,2023-06-01
,20230604T045659_20230604T050222_T44RRP,1.0,1685855500802,414.0,701.805410122164,3649.0695171611405,3044.2891215823147,1070.0354857475274,1408.8342059336821,1831.8423502036069,2169.9595695171606,2504.7891215823147,2724.424374636417,2777.604421175102,2979.168121000582,2871.202152414194,0.0,0.0,0.20529906561270758,0.0,0.0,0.0,5.0,109.4278650378127,143.83187899941825,186.51425247236762,3002.5116346713203,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-06-04 05:11:40.802,2023-06-04
,20230606T044701_20230606T045820_T44RRP,0.0,1686027704496,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-06-06 05:01:44.496,2023-06-06
,20230609T045701_20230609T050432_T44RRP,1.0,1686287500287,390.0,591.7888307155323,3814.37260034904,3059.6727748691096,959.7292030250146,1393.7184409540428,1873.8621291448517,2242.6460151250726,2581.011343804537,2786.352239674229,2936.194299011053,3065.7303664921465,3113.7190226876082,0.0,0.0,0.22341577425916487,0.0,0.0,0.0,5.0,98.89586969168121,142.46655031995346,190.60383944153577,1851.627690517743,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-06-09 05:11:40.287,2023-06-09
,20230611T044709_20230611T050125_T44RRP,1.0,1686459705913,1003.0,87.98312972658522,4206.70651541594,3365.3382780686447,858.000872600349,1421.4031413612568,2044.5061082024433,2415.4374636416524,2690.221931355439,3015.3883071553223,3252.003490401396,3505.861256544502,2734.838568935428,0.0,0.0,0.2310035069095089,0.0,0.0,0.0,5.0,87.70506108202443,144.75159976730657,208.18324607329848,3813.6058755090166,,,,19,0,19,1093.4258003683647,0.0,1093.4258003683647,T44RRP,435,2023-06-11 05:01:45.913,2023-06-11
,20230614T045659_20230614T050219_T44RRP,0.0,1686719501602,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,1093.4258003683647,1093.4258003683647,0.0,T44RRP,435,2023-06-14 05:11:41.602,2023-06-14
