geo,id,mask,millis,BLUE,COASTAL,GREEN,NDVI,NIR,RED,SWIR1,SWIR2,total_pixels,masked_pixels,unmasked_pixels,total_area,masked_area,unmasked_area,tile,fkey,Timestamp,day
,2_T45RTH_20220204T044900,1.0,1643950140000,0.06546476190476189,0.051933809523809514,0.12170214285714284,0.5761602947265224,0.36192404761904756,0.10248238095238095,0.23108666666666663,0.14093333333333333,4,0,4,1217.31060144761,0.0,1217.31060144761,20220204T044900,116,2022-02-04 04:49:00,2022-02-04
,1_T44RRN_20220204T050011,0.0,1643950811000,,,,,,,,,4,4,0,1217.3765749463848,1217.3765749463848,0.0,20220204T050011,116,2022-02-04 05:00:11,2022-02-04
,1_T45RTH_20220204T050011,0.0,1643950811000,,,,,,,,,4,4,0,1217.31060144761,1217.31060144761,0.0,20220204T050011,116,2022-02-04 05:00:11,2022-02-04
,1_T44RRN_20220206T044949,1.0,1644122989000,0.024860476190476186,0.01765547619047619,0.0560692857142857,0.7521334204120268,0.28272071428571427,0.03989023809523809,0.14090285714285714,0.0720004761904762,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220206T044949,116,2022-02-06 04:49:49,2022-02-06
,1_T45RTH_20220206T044949,1.0,1644122989000,0.023196428571428566,0.01605357142857143,0.05528952380952381,0.7732534439035031,0.2913769047619047,0.03723928571428571,0.13652357142857144,0.06725309523809524,4,0,4,1217.31060144761,0.0,1217.31060144761,20220206T044949,116,2022-02-06 04:49:49,2022-02-06
,1_T44RRN_20220209T045939,1.0,1644382779000,0.02830785714285714,0.021146666666666664,0.05996809523809524,0.7424278865177305,0.2987954761904762,0.044028809523809526,0.16177809523809522,0.08218833333333334,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220209T045939,116,2022-02-09 04:59:39,2022-02-09
,1_T45RTH_20220209T045939,1.0,1644382779000,0.027636428571428572,0.020855952380952378,0.05978380952380952,0.7622868890729764,0.31074214285714286,0.04188857142857142,0.15918785714285713,0.07932047619047619,4,0,4,1217.31060144761,0.0,1217.31060144761,20220209T045939,116,2022-02-09 04:59:39,2022-02-09
,1_T44RRN_20220211T044921,1.0,1644554961000,0.02447380952380952,0.01755047619047619,0.05510523809523809,0.7528648915577251,0.2850388095238095,0.03988119047619047,0.14634095238095238,0.0777695238095238,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220211T044921,116,2022-02-11 04:49:21,2022-02-11
,1_T45RTH_20220211T044921,1.0,1644554961000,0.02407785714285714,0.017593095238095234,0.055457380952380946,0.7797497255200789,0.30211214285714283,0.03738999999999999,0.14488190476190477,0.07423523809523809,4,0,4,1217.31060144761,0.0,1217.31060144761,20220211T044921,116,2022-02-11 04:49:21,2022-02-11
,2_T44RRN_20220212T044850,1.0,1644641330000,0.025866428571428568,0.018957142857142856,0.05647404761904762,0.7449302524439761,0.2780488095238095,0.04023214285714285,0.13985166666666665,0.07442809523809524,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220212T044850,116,2022-02-12 04:48:50,2022-02-12
,2_T45RTH_20220212T044850,1.0,1644641330000,0.026024047619047617,0.019137857142857144,0.05789071428571429,0.7662695553922241,0.29889714285714286,0.039322619047619044,0.1393633333333333,0.07310785714285714,4,0,4,1217.31060144761,0.0,1217.31060144761,20220212T044850,116,2022-02-12 04:48:50,2022-02-12
,1_T44RRN_20220214T045911,1.0,1644814751000,0.023042619047619048,0.016374047619047614,0.05243095238095239,0.7851480140295062,0.3012261904761905,0.03589047619047619,0.14283904761904762,0.07232857142857142,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220214T045911,116,2022-02-14 04:59:11,2022-02-14
,1_T45RTH_20220214T045911,1.0,1644814751000,0.022130238095238095,0.01598380952380952,0.05309238095238095,0.8102184889323782,0.32297857142857145,0.03386595238095238,0.1425852380952381,0.07037666666666667,4,0,4,1217.31060144761,0.0,1217.31060144761,20220214T045911,116,2022-02-14 04:59:11,2022-02-14
,1_T44RRN_20220216T044849,0.0,1644986929000,,,,,,,,,4,4,0,1217.3765749463848,1217.3765749463848,0.0,20220216T044849,116,2022-02-16 04:48:49,2022-02-16
,1_T45RTH_20220216T044849,0.0,1644986929000,,,,,,,,,4,4,0,1217.31060144761,1217.31060144761,0.0,20220216T044849,116,2022-02-16 04:48:49,2022-02-16
,1_T44RRN_20220219T045829,1.0,1645246709000,0.02293880952380952,0.015639523809523805,0.05243119047619048,0.7815972932907858,0.30620428571428565,0.03714428571428571,0.14475690476190473,0.07260261904761903,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220219T045829,116,2022-02-19 04:58:29,2022-02-19
,1_T45RTH_20220219T045829,1.0,1645246709000,0.022653571428571426,0.015691666666666666,0.05353738095238095,0.8049516622726217,0.3289011904761905,0.035532380952380954,0.143905,0.07033857142857143,4,0,4,1217.31060144761,0.0,1217.31060144761,20220219T045829,116,2022-02-19 04:58:29,2022-02-19
,2_T44RRN_20220220T044853,0.0,1645332533000,,,,,,,,,4,4,0,1217.3765749463848,1217.3765749463848,0.0,20220220T044853,116,2022-02-20 04:48:53,2022-02-20
,2_T45RTH_20220220T044853,0.0,1645332533000,,,,,,,,,4,4,0,1217.31060144761,1217.31060144761,0.0,20220220T044853,116,2022-02-20 04:48:53,2022-02-20
,1_T45RTH_20220221T044821,1.0,1645418901000,0.02290690476190476,0.016721190476190476,0.0529702380952381,0.7815097606693857,0.31162547619047615,0.03823809523809524,0.13727333333333333,0.07011809523809523,4,0,4,1217.31060144761,0.0,1217.31060144761,20220221T044821,116,2022-02-21 04:48:21,2022-02-21
,1_T44RRN_20220224T045811,1.0,1645678691000,0.02636547619047619,0.019051190476190475,0.05353380952380951,0.7826069515849282,0.30864690476190476,0.0374652380952381,0.13048119047619047,0.0637995238095238,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220224T045811,116,2022-02-24 04:58:11,2022-02-24
,1_T45RTH_20220224T045811,1.0,1645678691000,0.026566904761904764,0.018869761904761903,0.0539992857142857,0.7961946879158766,0.32413857142857144,0.03670738095238095,0.12951999999999997,0.061677857142857145,4,0,4,1217.31060144761,0.0,1217.31060144761,20220224T045811,116,2022-02-24 04:58:11,2022-02-24
,1_T44RRN_20220226T044739,1.0,1645850859000,0.019993571428571423,0.014321904761904761,0.04936833333333333,0.8123137228256906,0.307902619047619,0.03175857142857143,0.12545261904761906,0.06000666666666666,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220226T044739,116,2022-02-26 04:47:39,2022-02-26
,1_T45RTH_20220226T044739,1.0,1645850859000,0.019904761904761904,0.014472142857142857,0.05042095238095238,0.8222396327538964,0.32354333333333335,0.031514523809523805,0.12600571428571428,0.0590145238095238,4,0,4,1217.31060144761,0.0,1217.31060144761,20220226T044739,116,2022-02-26 04:47:39,2022-02-26
,2_T44RRN_20220228T044846,1.0,1646023726000,0.022569999999999996,0.01498452380952381,0.05950999999999999,0.7871701476648195,0.3039633333333333,0.036055952380952376,0.12573761904761907,0.0629892857142857,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220228T044846,116,2022-02-28 04:48:46,2022-02-28
,2_T45RTH_20220228T044846,1.0,1646023726000,0.02269238095238095,0.014926428571428571,0.06019238095238094,0.7988178945081326,0.3208533333333334,0.035798809523809524,0.12591666666666668,0.06208214285714284,4,0,4,1217.31060144761,0.0,1217.31060144761,20220228T044846,116,2022-02-28 04:48:46,2022-02-28
,1_T44RRN_20220301T045719,0.43333333333333324,1646110639000,0.024084065934065934,0.01980714285714286,0.05317362637362639,0.7880539364161884,0.3031543956043956,0.035932967032967035,0.136145054945055,0.06549120879120879,4,3,1,1217.3765749463848,869.0521249808517,348.3244499655331,20220301T045719,116,2022-03-01 04:57:19,2022-03-01
,1_T45RTH_20220301T045719,1.0,1646110639000,0.023909047619047614,0.020215,0.05440095238095238,0.8098285481209337,0.33620571428571433,0.03528190476190476,0.13759904761904762,0.06332833333333333,4,0,4,1217.31060144761,0.0,1217.31060144761,20220301T045719,116,2022-03-01 04:57:19,2022-03-01
,1_T44RRN_20220303T044711,1.0,1646282831000,0.022214285714285714,0.014846428571428571,0.05032809523809524,0.7918944442560594,0.308892380952381,0.03559738095238095,0.13394047619047617,0.06829238095238095,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220303T044711,116,2022-03-03 04:47:11,2022-03-03
,1_T45RTH_20220303T044711,1.0,1646282831000,0.02194619047619048,0.014641904761904762,0.051462619047619035,0.8087194543921329,0.3293390476190476,0.03475880952380952,0.13368380952380954,0.06726714285714286,4,0,4,1217.31060144761,0.0,1217.31060144761,20220303T044711,116,2022-03-03 04:47:11,2022-03-03
,1_T44RRN_20220306T045701,1.0,1646542621000,0.02119190476190476,0.014425238095238095,0.04882285714285713,0.8098604837407603,0.31515095238095236,0.03280833333333333,0.13347785714285715,0.06618047619047618,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220306T045701,116,2022-03-06 04:57:01,2022-03-06
,1_T45RTH_20220306T045701,1.0,1646542621000,0.021453809523809524,0.014111666666666666,0.05055761904761905,0.8231021164379788,0.33770833333333333,0.03262166666666667,0.1334783333333333,0.06519880952380953,4,0,4,1217.31060144761,0.0,1217.31060144761,20220306T045701,116,2022-03-06 04:57:01,2022-03-06
,1_T44RRN_20220308T044659,1.0,1646714819000,0.022177619047619047,0.01562595238095238,0.051092857142857134,0.7959452508903321,0.3140090476190476,0.03547309523809524,0.13960999999999998,0.0715495238095238,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220308T044659,116,2022-03-08 04:46:59,2022-03-08
,1_T45RTH_20220308T044659,1.0,1646714819000,0.021892380952380955,0.01562333333333333,0.05267642857142856,0.8107491477475249,0.3320088095238095,0.03456619047619048,0.1386257142857143,0.06905190476190476,4,0,4,1217.31060144761,0.0,1217.31060144761,20220308T044659,116,2022-03-08 04:46:59,2022-03-08
,2_T44RRN_20220308T044846,1.0,1646714926000,0.023096666666666668,0.016546666666666664,0.0517902380952381,0.7847018561720674,0.3048840476190476,0.03651047619047619,0.1331997619047619,0.06830142857142857,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220308T044846,116,2022-03-08 04:48:46,2022-03-08
,2_T45RTH_20220308T044846,1.0,1646714926000,0.02312738095238095,0.016646666666666664,0.05324071428571428,0.7932895134212378,0.3209597619047619,0.03687857142857143,0.13275714285714285,0.06680666666666667,4,0,4,1217.31060144761,0.0,1217.31060144761,20220308T044846,116,2022-03-08 04:48:46,2022-03-08
,1_T44RRN_20220311T045659,1.0,1646974619000,0.02078190476190476,0.01265047619047619,0.05083095238095238,0.7868391468592725,0.3085866666666666,0.03651309523809523,0.14143833333333333,0.07048238095238095,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220311T045659,116,2022-03-11 04:56:59,2022-03-11
,1_T45RTH_20220311T045659,1.0,1646974619000,0.02076071428571428,0.01173738095238095,0.05191619047619046,0.8007522665923558,0.32686190476190474,0.03603571428571428,0.14095880952380951,0.06893261904761905,4,0,4,1217.31060144761,0.0,1217.31060144761,20220311T045659,116,2022-03-11 04:56:59,2022-03-11
,1_T44RRN_20220313T044701,1.0,1647146821000,0.022353333333333336,0.015533333333333335,0.05223499999999999,0.7654467872687234,0.29706023809523807,0.0392947619047619,0.14031261904761902,0.0730347619047619,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220313T044701,116,2022-03-13 04:47:01,2022-03-13
,1_T45RTH_20220313T044701,1.0,1647146821000,0.02215904761904762,0.016137380952380948,0.053414523809523815,0.7805342443991821,0.31337499999999996,0.038521904761904764,0.13963833333333334,0.07147404761904762,4,0,4,1217.31060144761,0.0,1217.31060144761,20220313T044701,116,2022-03-13 04:47:01,2022-03-13
,2_T44RRN_20220316T044840,1.0,1647406120000,0.02606690476190476,0.014319523809523808,0.06205428571428571,0.696544502775034,0.2751592857142857,0.049052380952380945,0.13411452380952382,0.06920261904761904,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220316T044840,116,2022-03-16 04:48:40,2022-03-16
,2_T45RTH_20220316T044840,1.0,1647406120000,0.0260297619047619,0.014304761904761903,0.06281214285714286,0.7076594928500677,0.2878633333333333,0.04924023809523809,0.1342454761904762,0.06843785714285713,4,0,4,1217.31060144761,0.0,1217.31060144761,20220316T044840,116,2022-03-16 04:48:40,2022-03-16
,1_T44RRN_20220316T045701,1.0,1647406621000,0.021810714285714284,0.01362595238095238,0.0502997619047619,0.7673145394222324,0.28437714285714283,0.037306904761904756,0.13309309523809523,0.06734928571428572,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220316T045701,116,2022-03-16 04:57:01,2022-03-16
,1_T45RTH_20220316T045701,1.0,1647406621000,0.021676428571428565,0.013323333333333331,0.05116261904761904,0.7790445317725685,0.2983564285714286,0.03694666666666666,0.13377857142857144,0.06657761904761904,4,0,4,1217.31060144761,0.0,1217.31060144761,20220316T045701,116,2022-03-16 04:57:01,2022-03-16
,1_T44RRN_20220318T044659,1.0,1647578819000,0.02530333333333333,0.01792238095238095,0.0537147619047619,0.7205505310633399,0.2611359523809524,0.04234476190476191,0.135925,0.07029309523809522,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220318T044659,116,2022-03-18 04:46:59,2022-03-18
,1_T45RTH_20220318T044659,1.0,1647578819000,0.025645238095238096,0.018069761904761904,0.055236190476190467,0.729939244834468,0.27285190476190474,0.042502380952380944,0.13783690476190477,0.07112404761904761,4,0,4,1217.31060144761,0.0,1217.31060144761,20220318T044659,116,2022-03-18 04:46:59,2022-03-18
,1_T44RRN_20220321T045659,1.0,1647838619000,0.02432928571428571,0.017593095238095234,0.05201714285714285,0.6789754266851163,0.23028857142857143,0.04397880952380952,0.1423804761904762,0.07884595238095236,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220321T045659,116,2022-03-21 04:56:59,2022-03-21
,1_T45RTH_20220321T045659,1.0,1647838619000,0.024759047619047618,0.01728142857142857,0.05304666666666667,0.6889060279192705,0.24011499999999997,0.044172380952380956,0.142965,0.0786095238095238,4,0,4,1217.31060144761,0.0,1217.31060144761,20220321T045659,116,2022-03-21 04:56:59,2022-03-21
,1_T44RRN_20220323T044701,1.0,1648010821000,0.029298571428571427,0.021673333333333333,0.05604690476190476,0.5915819462898484,0.2142185714285714,0.05496952380952381,0.15722952380952376,0.10009071428571427,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220323T044701,116,2022-03-23 04:47:01,2022-03-23
,1_T45RTH_20220323T044701,1.0,1648010821000,0.029407857142857142,0.022597619047619047,0.056624999999999995,0.603008264091827,0.2189342857142857,0.05417833333333333,0.1556007142857143,0.09868428571428572,4,0,4,1217.31060144761,0.0,1217.31060144761,20220323T044701,116,2022-03-23 04:47:01,2022-03-23
,2_T44RRN_20220324T044842,1.0,1648097322000,0.035261904761904765,0.02341904761904762,0.06598119047619047,0.5307899085547628,0.20992047619047619,0.06435666666666666,0.15553214285714287,0.10114428571428571,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220324T044842,116,2022-03-24 04:48:42,2022-03-24
,2_T45RTH_20220324T044842,1.0,1648097322000,0.035113809523809526,0.02270809523809524,0.06607214285714286,0.5269546953846431,0.21022095238095237,0.06511857142857143,0.15365428571428572,0.0990054761904762,4,0,4,1217.31060144761,0.0,1217.31060144761,20220324T044842,116,2022-03-24 04:48:42,2022-03-24
,1_T44RRN_20220326T045701,1.0,1648270621000,0.031603571428571425,0.023687619047619044,0.05707595238095237,0.5440194330863115,0.20302928571428572,0.05998166666666666,0.16493452380952378,0.1061847619047619,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220326T045701,116,2022-03-26 04:57:01,2022-03-26
,1_T45RTH_20220326T045701,1.0,1648270621000,0.031511904761904755,0.023911666666666664,0.05680690476190475,0.5503386716706842,0.20519952380952378,0.05950857142857143,0.16321761904761906,0.10462809523809524,4,0,4,1217.31060144761,0.0,1217.31060144761,20220326T045701,116,2022-03-26 04:57:01,2022-03-26
,1_T44RRN_20220328T044659,1.0,1648442819000,0.035309047619047615,0.026678809523809518,0.05953428571428571,0.4743979186932476,0.1938780952380952,0.06911952380952381,0.17714547619047616,0.11897190476190475,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220328T044659,116,2022-03-28 04:46:59,2022-03-28
,1_T45RTH_20220328T044659,1.0,1648442819000,0.03478071428571428,0.025974523809523812,0.058956666666666664,0.4783304793500098,0.19476761904761902,0.06872333333333333,0.17407428571428574,0.11556761904761903,4,0,4,1217.31060144761,0.0,1217.31060144761,20220328T044659,116,2022-03-28 04:46:59,2022-03-28
,1_T44RRN_20220331T045659,1.0,1648702619000,0.03499666666666666,0.025794523809523805,0.05974309523809524,0.44453112736033107,0.19039142857142857,0.07323095238095237,0.18939809523809523,0.12304047619047617,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220331T045659,116,2022-03-31 04:56:59,2022-03-31
,1_T45RTH_20220331T045659,1.0,1648702619000,0.03476,0.025474523809523805,0.05964214285714286,0.4477510893869792,0.19246547619047616,0.07347238095238096,0.18973952380952377,0.12230404761904759,4,0,4,1217.31060144761,0.0,1217.31060144761,20220331T045659,116,2022-03-31 04:56:59,2022-03-31
,2_T44RRN_20220401T044828,1.0,1648788508000,0.04925666666666667,0.033865,0.08112095238095239,0.35375591518391003,0.1990502380952381,0.0950195238095238,0.20106904761904762,0.13528833333333332,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220401T044828,116,2022-04-01 04:48:28,2022-04-01
,2_T45RTH_20220401T044828,1.0,1648788508000,0.04856380952380952,0.03303428571428572,0.08051380952380952,0.3519872378637413,0.19758571428571425,0.09470761904761904,0.20003880952380954,0.1346404761904762,4,0,4,1217.31060144761,0.0,1217.31060144761,20220401T044828,116,2022-04-01 04:48:28,2022-04-01
,1_T44RRN_20220402T044701,1.0,1648874821000,0.037335714285714285,0.030278809523809517,0.0586545238095238,0.41677281834753777,0.18008119047619045,0.07413666666666667,0.19395357142857142,0.12794214285714287,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220402T044701,116,2022-04-02 04:47:01,2022-04-02
,1_T45RTH_20220402T044701,1.0,1648874821000,0.03707880952380952,0.03017690476190476,0.05847095238095238,0.41669775503423095,0.18068166666666666,0.07445761904761905,0.19278285714285712,0.12651738095238096,4,0,4,1217.31060144761,0.0,1217.31060144761,20220402T044701,116,2022-04-02 04:47:01,2022-04-02
,1_T44RRN_20220405T045701,1.0,1649134621000,0.04188404761904761,0.02745333333333333,0.07027380952380952,0.35091268793314717,0.20188476190476187,0.0970447619047619,0.22578166666666663,0.15357714285714286,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220405T045701,116,2022-04-05 04:57:01,2022-04-05
,1_T45RTH_20220405T045701,1.0,1649134621000,0.04062904761904761,0.026341904761904757,0.06917523809523811,0.3555710598697741,0.20323452380952384,0.0968542857142857,0.22526880952380948,0.15221071428571428,4,0,4,1217.31060144761,0.0,1217.31060144761,20220405T045701,116,2022-04-05 04:57:01,2022-04-05
,1_T44RRN_20220407T044659,1.0,1649306819000,0.04460404761904762,0.03194238095238095,0.07243261904761904,0.3253892903749622,0.20104785714285714,0.1023495238095238,0.2325138095238095,0.1604252380952381,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220407T044659,116,2022-04-07 04:46:59,2022-04-07
,1_T45RTH_20220407T044659,1.0,1649306819000,0.043309523809523805,0.030465238095238094,0.07135214285714285,0.33011304270248015,0.20206571428571427,0.10199,0.23307380952380952,0.15948880952380953,4,0,4,1217.31060144761,0.0,1217.31060144761,20220407T044659,116,2022-04-07 04:46:59,2022-04-07
,2_T44RRN_20220409T044839,1.0,1649479719000,0.06320261904761904,0.047486428571428575,0.09335880952380951,0.2976626971466547,0.2200383333333333,0.11907952380952379,0.2398978571428571,0.16772476190476188,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220409T044839,116,2022-04-09 04:48:39,2022-04-09
,2_T45RTH_20220409T044839,1.0,1649479719000,0.06289142857142857,0.04760904761904762,0.09279523809523808,0.30116409232937186,0.22090785714285716,0.1186245238095238,0.24272952380952378,0.16953166666666664,4,0,4,1217.31060144761,0.0,1217.31060144761,20220409T044839,116,2022-04-09 04:48:39,2022-04-09
,1_T44RRN_20220410T045659,1.0,1649566619000,0.04984928571428572,0.03566380952380952,0.08085928571428572,0.3267209471597722,0.2208638095238095,0.11218904761904762,0.2596164285714286,0.17563071428571428,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220410T045659,116,2022-04-10 04:56:59,2022-04-10
,1_T45RTH_20220410T045659,1.0,1649566619000,0.04888809523809524,0.03584166666666666,0.08020666666666666,0.3303325168979615,0.22224738095238095,0.11207404761904763,0.25942738095238094,0.17417047619047618,4,0,4,1217.31060144761,0.0,1217.31060144761,20220410T045659,116,2022-04-10 04:56:59,2022-04-10
,1_T44RRN_20220412T044701,1.0,1649738821000,0.051746904761904765,0.03797142857142857,0.08145595238095235,0.31676780663952137,0.2244638095238095,0.11651714285714285,0.2700788095238095,0.19079261904761904,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220412T044701,116,2022-04-12 04:47:01,2022-04-12
,1_T45RTH_20220412T044701,1.0,1649738821000,0.053809523809523814,0.04134642857142856,0.08394214285714284,0.31441888140818813,0.23032047619047621,0.12015690476190474,0.27514761904761903,0.19474166666666662,4,0,4,1217.31060144761,0.0,1217.31060144761,20220412T044701,116,2022-04-12 04:47:01,2022-04-12
,1_T44RRN_20220415T045701,1.0,1649998621000,0.059638809523809524,0.043462142857142845,0.09433214285714285,0.28886887808636363,0.22695833333333332,0.12521309523809523,0.2728478571428571,0.19791690476190477,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220415T045701,116,2022-04-15 04:57:01,2022-04-15
,1_T45RTH_20220415T045701,1.0,1649998621000,0.06037190476190477,0.043374285714285706,0.09501714285714286,0.2873752797744456,0.22952523809523806,0.12702642857142857,0.2749240476190476,0.20052714285714282,4,0,4,1217.31060144761,0.0,1217.31060144761,20220415T045701,116,2022-04-15 04:57:01,2022-04-15
,1_T44RRN_20220417T044659,1.0,1650170819000,0.04709714285714285,0.03276261904761904,0.08075333333333333,0.29501626347966814,0.20266523809523806,0.11025809523809522,0.23838071428571425,0.17139952380952378,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220417T044659,116,2022-04-17 04:46:59,2022-04-17
,1_T45RTH_20220417T044659,1.0,1650170819000,0.04572904761904762,0.031620952380952375,0.07798071428571428,0.2949101009549235,0.19634000000000001,0.1068890476190476,0.2226169047619047,0.15604404761904758,4,0,4,1217.31060144761,0.0,1217.31060144761,20220417T044659,116,2022-04-17 04:46:59,2022-04-17
,2_T44RRN_20220417T044834,1.0,1650170914000,0.06650285714285714,0.04945428571428572,0.10110499999999999,0.2555838989240929,0.2102628571428571,0.12455476190476189,0.232942619047619,0.16754642857142854,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220417T044834,116,2022-04-17 04:48:34,2022-04-17
,2_T45RTH_20220417T044834,1.0,1650170914000,0.0646845238095238,0.04798452380952381,0.09844738095238094,0.25254318950407945,0.20304476190476187,0.12093095238095236,0.21811190476190476,0.15375809523809525,4,0,4,1217.31060144761,0.0,1217.31060144761,20220417T044834,116,2022-04-17 04:48:34,2022-04-17
,1_T44RRN_20220420T045649,1.0,1650430609000,0.054683809523809516,0.04356095238095238,0.08565714285714285,0.29597818896507483,0.1992973809523809,0.1082642857142857,0.24006761904761903,0.168345,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220420T045649,116,2022-04-20 04:56:49,2022-04-20
,1_T45RTH_20220420T045649,1.0,1650430609000,0.05481619047619048,0.04402285714285715,0.08500595238095238,0.29369136496986536,0.19641547619047617,0.1072297619047619,0.23328142857142856,0.16353261904761904,4,0,4,1217.31060144761,0.0,1217.31060144761,20220420T045649,116,2022-04-20 04:56:49,2022-04-20
,1_T44RRN_20220422T044701,0.0,1650602821000,,,,,,,,,4,4,0,1217.3765749463848,1217.3765749463848,0.0,20220422T044701,116,2022-04-22 04:47:01,2022-04-22
,1_T45RTH_20220422T044701,0.0,1650602821000,,,,,,,,,4,4,0,1217.31060144761,1217.31060144761,0.0,20220422T044701,116,2022-04-22 04:47:01,2022-04-22
,2_T44RRN_20220425T044830,1.0,1650862110000,0.07005190476190475,0.05293595238095238,0.10590190476190475,0.27638999971786576,0.2223335714285714,0.12605357142857143,0.26276976190476187,0.20396904761904763,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220425T044830,116,2022-04-25 04:48:30,2022-04-25
,2_T45RTH_20220425T044830,1.0,1650862110000,0.07068761904761904,0.05307,0.1071595238095238,0.27109295744882694,0.22316238095238095,0.12798357142857142,0.2632792857142857,0.2047383333333333,4,0,4,1217.31060144761,0.0,1217.31060144761,20220425T044830,116,2022-04-25 04:48:30,2022-04-25
,1_T44RRN_20220425T045701,1.0,1650862621000,0.05766690476190475,0.04302642857142856,0.09181976190476189,0.30676135931929605,0.21944166666666667,0.1164190476190476,0.26462166666666664,0.20008476190476193,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220425T045701,116,2022-04-25 04:57:01,2022-04-25
,1_T45RTH_20220425T045701,1.0,1650862621000,0.05858190476190475,0.04266738095238095,0.09328,0.30203190748977543,0.22253238095238093,0.1192495238095238,0.26552809523809523,0.2017940476190476,4,0,4,1217.31060144761,0.0,1217.31060144761,20220425T045701,116,2022-04-25 04:57:01,2022-04-25
,1_T44RRN_20220427T044649,1.0,1651034809000,0.057116428571428575,0.04239333333333333,0.09238952380952381,0.30693668016620906,0.22154547619047613,0.11743452380952381,0.26509928571428565,0.2000414285714286,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220427T044649,116,2022-04-27 04:46:49,2022-04-27
,1_T45RTH_20220427T044649,1.0,1651034809000,0.0573145238095238,0.04054190476190476,0.092515,0.30556404499748857,0.22373190476190474,0.118805,0.26362714285714284,0.19972619047619047,4,0,4,1217.31060144761,0.0,1217.31060144761,20220427T044649,116,2022-04-27 04:46:49,2022-04-27
,1_T44RRN_20220430T045649,1.0,1651294609000,0.06263142857142857,0.05174428571428571,0.09564166666666667,0.3259095176214012,0.22185904761904765,0.11275523809523809,0.2585040476190476,0.18235071428571425,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220430T045649,116,2022-04-30 04:56:49,2022-04-30
,1_T45RTH_20220430T045649,1.0,1651294609000,0.06315,0.05198571428571428,0.09629642857142856,0.3242656786570439,0.22398095238095236,0.1141795238095238,0.25860738095238095,0.1829838095238095,4,0,4,1217.31060144761,0.0,1217.31060144761,20220430T045649,116,2022-04-30 04:56:49,2022-04-30
,1_T44RRN_20220502T044711,1.0,1651466831000,0.05468976190476191,0.04437595238095238,0.08700166666666666,0.37864487868765967,0.23751333333333333,0.10698928571428569,0.26606952380952376,0.18846857142857143,4,0,4,1217.3765749463848,0.0,1217.3765749463848,20220502T044711,116,2022-05-02 04:47:11,2022-05-02
,1_T45RTH_20220502T044711,1.0,1651466831000,0.054860952380952385,0.04398142857142857,0.08808119047619047,0.37638003467714626,0.23970309523809524,0.10848,0.266245,0.18890928571428572,4,0,4,1217.31060144761,0.0,1217.31060144761,20220502T044711,116,2022-05-02 04:47:11,2022-05-02
,2_T44RRN_20220503T044833,0.0,1651553313000,,,,,,,,,4,4,0,1217.3765749463848,1217.3765749463848,0.0,20220503T044833,116,2022-05-03 04:48:33,2022-05-03
,2_T45RTH_20220503T044833,0.0,1651553313000,,,,,,,,,4,4,0,1217.31060144761,1217.31060144761,0.0,20220503T044833,116,2022-05-03 04:48:33,2022-05-03
,1_T44RRN_20220505T045701,0.0,1651726621000,,,,,,,,,4,4,0,1217.3765749463848,1217.3765749463848,0.0,20220505T045701,116,2022-05-05 04:57:01,2022-05-05
