geo,id,mask,millis,NDVI,nir,red,total_pixels,masked_pixels,unmasked_pixels,total_area,masked_area,unmasked_area,tile,fkey,Timestamp,day
,2022_02_16,1.0,1644969600000,0.6623243933588762,3254.0,661.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,16,424,2022-02-16,2022-02-16
,2022_02_17,1.0,1645056000000,0.7421643997634536,4419.0,654.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,17,424,2022-02-17,2022-02-17
,2022_02_18,1.0,1645142400000,0.7605088495575221,3183.0,433.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,18,424,2022-02-18,2022-02-18
,2022_02_19,0.0,1645228800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,19,424,2022-02-19,2022-02-19
,2022_02_20,1.0,1645315200000,0.7048794826572604,2900.0,502.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,20,424,2022-02-20,2022-02-20
,2022_02_21,1.0,1645401600000,0.7302158273381295,3367.0,525.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,21,424,2022-02-21,2022-02-21
,2022_02_22,1.0,1645488000000,0.7094056023684809,3753.0,638.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,22,424,2022-02-22,2022-02-22
,2022_02_23,1.0,1645574400000,0.6618381618381618,3327.0,677.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,23,424,2022-02-23,2022-02-23
,2022_02_24,0.0,1645660800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,24,424,2022-02-24,2022-02-24
,2022_02_25,1.0,1645747200000,0.7274689692390718,3201.0,505.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,25,424,2022-02-25,2022-02-25
,2022_02_26,0.0,1645833600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,26,424,2022-02-26,2022-02-26
,2022_02_27,0.0,1645920000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,27,424,2022-02-27,2022-02-27
,2022_02_28,0.0,1646006400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,28,424,2022-02-28,2022-02-28
,2022_03_01,1.0,1646092800000,0.6588135112120352,2922.0,601.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,01,424,2022-03-01,2022-03-01
,2022_03_02,1.0,1646179200000,0.7570498915401301,3240.0,448.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,02,424,2022-03-02,2022-03-02
,2022_03_03,1.0,1646265600000,0.6722262509064539,3459.0,678.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,03,424,2022-03-03,2022-03-03
,2022_03_04,1.0,1646352000000,0.6872843111229094,3178.0,589.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,04,424,2022-03-04,2022-03-04
,2022_03_05,0.0,1646438400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,05,424,2022-03-05,2022-03-05
,2022_03_06,1.0,1646524800000,0.7018160515524312,2905.0,509.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,06,424,2022-03-06,2022-03-06
,2022_03_07,0.0,1646611200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,07,424,2022-03-07,2022-03-07
,2022_03_08,1.0,1646697600000,0.6496519721577726,2844.0,604.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,08,424,2022-03-08,2022-03-08
,2022_03_09,1.0,1646784000000,0.6870183758150563,2846.0,528.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,09,424,2022-03-09,2022-03-09
,2022_03_10,1.0,1646870400000,0.5960353603000268,2979.0,754.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,10,424,2022-03-10,2022-03-10
,2022_03_11,1.0,1646956800000,0.6145433047590896,2731.0,652.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,11,424,2022-03-11,2022-03-11
,2022_03_12,1.0,1647043200000,0.5739253660840813,3332.0,902.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,12,424,2022-03-12,2022-03-12
,2022_03_13,1.0,1647129600000,0.6077313054499366,2537.0,619.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,13,424,2022-03-13,2022-03-13
,2022_03_14,1.0,1647216000000,0.5708396615317857,3620.0,989.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,14,424,2022-03-14,2022-03-14
,2022_03_15,1.0,1647302400000,0.5474497681607419,2503.0,732.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,15,424,2022-03-15,2022-03-15
,2022_03_16,1.0,1647388800000,0.5010902747492368,3442.0,1144.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,16,424,2022-03-16,2022-03-16
,2022_03_17,1.0,1647475200000,0.4569778048038918,2396.0,893.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,17,424,2022-03-17,2022-03-17
,2022_03_18,0.0,1647561600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,18,424,2022-03-18,2022-03-18
,2022_03_19,0.0,1647648000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,19,424,2022-03-19,2022-03-19
,2022_03_20,1.0,1647734400000,0.5505140021269054,2187.0,634.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,20,424,2022-03-20,2022-03-20
,2022_03_21,1.0,1647820800000,0.48153342683496964,3169.0,1109.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,21,424,2022-03-21,2022-03-21
,2022_03_22,1.0,1647907200000,0.428379738342838,2129.0,852.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,22,424,2022-03-22,2022-03-22
,2022_03_23,0.0,1647993600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,23,424,2022-03-23,2022-03-23
,2022_03_24,1.0,1648080000000,0.4119705985299265,2017.0,840.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,24,424,2022-03-24,2022-03-24
,2022_03_25,0.0,1648166400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,25,424,2022-03-25,2022-03-25
,2022_03_26,1.0,1648252800000,0.34346846846846846,2386.0,1166.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,26,424,2022-03-26,2022-03-26
,2022_03_27,1.0,1648339200000,0.40949759119064005,2048.0,858.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,27,424,2022-03-27,2022-03-27
,2022_03_28,1.0,1648425600000,0.3398314014752371,2543.0,1253.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,28,424,2022-03-28,2022-03-28
,2022_03_29,0.0,1648512000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,29,424,2022-03-29,2022-03-29
,2022_03_30,0.0,1648598400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,30,424,2022-03-30,2022-03-30
,2022_03_31,1.0,1648684800000,0.3286384976525822,1981.0,1001.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,31,424,2022-03-31,2022-03-31
,2022_04_01,0.0,1648771200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,01,424,2022-04-01,2022-04-01
,2022_04_02,0.0,1648857600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,02,424,2022-04-02,2022-04-02
,2022_04_03,0.0,1648944000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,03,424,2022-04-03,2022-04-03
,2022_04_04,1.0,1649030400000,0.27023319615912206,2315.0,1330.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,04,424,2022-04-04,2022-04-04
,2022_04_05,1.0,1649116800000,0.2994542974079127,1905.0,1027.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,05,424,2022-04-05,2022-04-05
,2022_04_06,1.0,1649203200000,0.3073846974140229,2452.0,1299.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,06,424,2022-04-06,2022-04-06
,2022_04_07,1.0,1649289600000,0.2995875515560555,1733.0,934.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,07,424,2022-04-07,2022-04-07
,2022_04_08,0.0,1649376000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,08,424,2022-04-08,2022-04-08
,2022_04_09,1.0,1649462400000,0.2986040177051413,1907.0,1030.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,09,424,2022-04-09,2022-04-09
,2022_04_10,1.0,1649548800000,0.44251134644478063,1907.0,737.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,10,424,2022-04-10,2022-04-10
,2022_04_11,1.0,1649635200000,0.30991501416430595,2312.0,1218.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,11,424,2022-04-11,2022-04-11
,2022_04_12,1.0,1649721600000,0.37317680540732834,1930.0,881.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,12,424,2022-04-12,2022-04-12
,2022_04_13,0.0,1649808000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,13,424,2022-04-13,2022-04-13
,2022_04_14,1.0,1649894400000,0.32884615384615384,2073.0,1047.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,14,424,2022-04-14,2022-04-14
,2022_04_15,0.0,1649980800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,15,424,2022-04-15,2022-04-15
,2022_04_16,1.0,1650067200000,0.2855858555588852,2145.0,1192.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,16,424,2022-04-16,2022-04-16
,2022_04_17,1.0,1650153600000,0.25139914931721513,2795.0,1672.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,17,424,2022-04-17,2022-04-17
,2022_04_18,1.0,1650240000000,0.29137787635153867,2329.0,1278.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,18,424,2022-04-18,2022-04-18
,2022_04_19,1.0,1650326400000,0.26264367816091955,2197.0,1283.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,19,424,2022-04-19,2022-04-19
,2022_04_20,1.0,1650412800000,0.2692897291773122,2484.0,1430.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,20,424,2022-04-20,2022-04-20
,2022_04_21,1.0,1650499200000,0.34450531743474055,2086.0,1017.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,21,424,2022-04-21,2022-04-21
,2022_04_22,0.0,1650585600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,22,424,2022-04-22,2022-04-22
,2022_04_23,1.0,1650672000000,0.3239263803680982,2158.0,1102.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,23,424,2022-04-23,2022-04-23
,2022_04_24,1.0,1650758400000,0.2720897615708275,2721.0,1557.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,24,424,2022-04-24,2022-04-24
,2022_04_25,1.0,1650844800000,0.3035107587768969,2302.0,1230.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,25,424,2022-04-25,2022-04-25
,2022_04_26,1.0,1650931200000,0.3682170542635659,2118.0,978.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,26,424,2022-04-26,2022-04-26
,2022_04_27,1.0,1651017600000,0.2719112988384372,2409.0,1379.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,27,424,2022-04-27,2022-04-27
,2022_04_28,1.0,1651104000000,0.27782805429864255,2118.0,1197.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,28,424,2022-04-28,2022-04-28
,2022_04_29,0.0,1651190400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,29,424,2022-04-29,2022-04-29
,2022_04_30,1.0,1651276800000,0.3259833134684148,2225.0,1131.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,30,424,2022-04-30,2022-04-30
,2022_05_01,0.0,1651363200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,01,424,2022-05-01,2022-05-01
,2022_05_02,1.0,1651449600000,0.36007348438456827,2221.0,1045.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,02,424,2022-05-02,2022-05-02
,2022_05_03,0.0,1651536000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,03,424,2022-05-03,2022-05-03
,2022_05_04,0.0,1651622400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,04,424,2022-05-04,2022-05-04
,2022_05_05,0.0,1651708800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,05,424,2022-05-05,2022-05-05
,2022_05_06,1.0,1651795200000,0.36600862264579076,3010.0,1397.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,06,424,2022-05-06,2022-05-06
,2022_05_07,0.0,1651881600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,07,424,2022-05-07,2022-05-07
,2022_05_08,1.0,1651968000000,0.38329764453961457,2907.0,1296.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,08,424,2022-05-08,2022-05-08
,2022_05_09,0.0,1652054400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,09,424,2022-05-09,2022-05-09
,2022_05_10,0.0,1652140800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,10,424,2022-05-10,2022-05-10
,2022_05_11,0.0,1652227200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,11,424,2022-05-11,2022-05-11
,2022_05_12,0.0,1652313600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,12,424,2022-05-12,2022-05-12
,2022_05_13,1.0,1652400000000,0.388433734939759,2881.0,1269.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,13,424,2022-05-13,2022-05-13
,2022_05_14,0.0,1652486400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,14,424,2022-05-14,2022-05-14
,2022_05_15,0.0,1652572800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,15,424,2022-05-15,2022-05-15
,2022_05_16,1.0,1652659200000,0.4165473804752362,2474.0,1019.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,16,424,2022-05-16,2022-05-16
,2022_05_17,0.0,1652745600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,17,424,2022-05-17,2022-05-17
,2022_05_18,1.0,1652832000000,0.3649655172413793,2474.0,1151.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,18,424,2022-05-18,2022-05-18
,2022_05_19,0.0,1652918400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,19,424,2022-05-19,2022-05-19
,2022_05_20,1.0,1653004800000,0.39171421483502855,2805.0,1226.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,20,424,2022-05-20,2022-05-20
,2022_05_21,0.0,1653091200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,21,424,2022-05-21,2022-05-21
,2022_05_22,0.0,1653177600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,22,424,2022-05-22,2022-05-22
,2022_05_23,0.0,1653264000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,23,424,2022-05-23,2022-05-23
,2022_05_24,0.0,1653350400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,24,424,2022-05-24,2022-05-24
,2022_05_25,0.0,1653436800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,25,424,2022-05-25,2022-05-25
,2022_05_26,0.0,1653523200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,26,424,2022-05-26,2022-05-26
,2022_05_27,1.0,1653609600000,0.4519204576409698,2665.0,1006.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,27,424,2022-05-27,2022-05-27
,2022_05_28,0.0,1653696000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,28,424,2022-05-28,2022-05-28
,2022_05_29,0.0,1653782400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,29,424,2022-05-29,2022-05-29
,2022_05_30,0.0,1653868800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,30,424,2022-05-30,2022-05-30
,2022_05_31,1.0,1653955200000,0.3441936234582267,2888.0,1409.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,31,424,2022-05-31,2022-05-31
,2022_06_01,0.0,1654041600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,01,424,2022-06-01,2022-06-01
,2022_06_02,0.0,1654128000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,02,424,2022-06-02,2022-06-02
,2022_06_03,1.0,1654214400000,0.4066666666666667,2532.0,1068.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,03,424,2022-06-03,2022-06-03
,2022_06_04,0.0,1654300800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,04,424,2022-06-04,2022-06-04
,2022_06_05,0.0,1654387200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,05,424,2022-06-05,2022-06-05
,2022_06_06,0.0,1654473600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,06,424,2022-06-06,2022-06-06
,2022_06_07,0.0,1654560000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,07,424,2022-06-07,2022-06-07
,2022_06_08,1.0,1654646400000,0.3678627145085803,2192.0,1013.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,08,424,2022-06-08,2022-06-08
,2022_06_09,0.0,1654732800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,09,424,2022-06-09,2022-06-09
,2022_06_10,1.0,1654819200000,0.3700960219478738,2497.0,1148.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,10,424,2022-06-10,2022-06-10
,2022_06_11,0.0,1654905600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,11,424,2022-06-11,2022-06-11
,2022_06_12,0.0,1654992000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,12,424,2022-06-12,2022-06-12
,2022_06_13,0.0,1655078400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,13,424,2022-06-13,2022-06-13
,2022_06_14,0.0,1655164800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,14,424,2022-06-14,2022-06-14
,2022_06_15,0.0,1655251200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,15,424,2022-06-15,2022-06-15
,2022_06_16,0.0,1655337600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,16,424,2022-06-16,2022-06-16
,2022_06_17,0.0,1655424000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,17,424,2022-06-17,2022-06-17
,2022_06_18,0.0,1655510400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,18,424,2022-06-18,2022-06-18
,2022_06_19,0.0,1655596800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,19,424,2022-06-19,2022-06-19
,2022_06_20,1.0,1655683200000,0.425,2850.0,1150.0,2,0,2,2527.7775735294117,0.0,2527.7775735294117,20,424,2022-06-20,2022-06-20
,2022_06_21,0.0,1655769600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,21,424,2022-06-21,2022-06-21
,2022_06_22,0.0,1655856000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,22,424,2022-06-22,2022-06-22
,2022_06_23,0.0,1655942400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,23,424,2022-06-23,2022-06-23
,2022_06_24,0.0,1656028800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,24,424,2022-06-24,2022-06-24
,2022_06_25,0.0,1656115200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,25,424,2022-06-25,2022-06-25
,2022_06_26,0.0,1656201600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,26,424,2022-06-26,2022-06-26
,2022_06_27,0.0,1656288000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,27,424,2022-06-27,2022-06-27
,2022_06_28,0.0,1656374400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,28,424,2022-06-28,2022-06-28
,2022_06_29,0.0,1656460800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,29,424,2022-06-29,2022-06-29
,2022_06_30,0.0,1656547200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,30,424,2022-06-30,2022-06-30
,2022_07_01,0.0,1656633600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,01,424,2022-07-01,2022-07-01
,2022_07_02,0.0,1656720000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,02,424,2022-07-02,2022-07-02
,2022_07_03,0.0,1656806400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,03,424,2022-07-03,2022-07-03
,2022_07_04,0.0,1656892800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,04,424,2022-07-04,2022-07-04
,2022_07_05,0.0,1656979200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,05,424,2022-07-05,2022-07-05
,2022_07_06,0.0,1657065600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,06,424,2022-07-06,2022-07-06
,2022_07_07,0.0,1657152000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,07,424,2022-07-07,2022-07-07
,2022_07_08,0.0,1657238400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,08,424,2022-07-08,2022-07-08
,2022_07_09,0.0,1657324800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,09,424,2022-07-09,2022-07-09
,2022_07_10,0.0,1657411200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,10,424,2022-07-10,2022-07-10
,2022_07_11,0.0,1657497600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,11,424,2022-07-11,2022-07-11
,2022_07_12,0.0,1657584000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,12,424,2022-07-12,2022-07-12
,2022_07_13,0.0,1657670400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,13,424,2022-07-13,2022-07-13
,2022_07_14,0.0,1657756800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,14,424,2022-07-14,2022-07-14
,2022_07_15,0.0,1657843200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,15,424,2022-07-15,2022-07-15
,2022_07_16,0.0,1657929600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,16,424,2022-07-16,2022-07-16
,2022_07_17,0.0,1658016000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,17,424,2022-07-17,2022-07-17
,2022_07_18,0.0,1658102400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,18,424,2022-07-18,2022-07-18
,2022_07_19,0.0,1658188800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,19,424,2022-07-19,2022-07-19
,2022_07_20,0.0,1658275200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,20,424,2022-07-20,2022-07-20
,2022_07_21,0.0,1658361600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,21,424,2022-07-21,2022-07-21
,2022_07_22,0.0,1658448000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,22,424,2022-07-22,2022-07-22
,2022_07_23,0.0,1658534400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,23,424,2022-07-23,2022-07-23
,2022_07_24,0.0,1658620800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,24,424,2022-07-24,2022-07-24
,2022_07_25,0.0,1658707200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,25,424,2022-07-25,2022-07-25
,2022_07_26,0.0,1658793600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,26,424,2022-07-26,2022-07-26
,2022_07_27,0.0,1658880000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,27,424,2022-07-27,2022-07-27
,2022_07_28,0.0,1658966400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,28,424,2022-07-28,2022-07-28
,2022_07_29,0.0,1659052800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,29,424,2022-07-29,2022-07-29
,2022_07_30,0.0,1659139200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,30,424,2022-07-30,2022-07-30
,2022_07_31,0.0,1659225600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,31,424,2022-07-31,2022-07-31
,2022_08_01,0.0,1659312000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,01,424,2022-08-01,2022-08-01
,2022_08_02,0.0,1659398400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,02,424,2022-08-02,2022-08-02
,2022_08_03,0.0,1659484800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,03,424,2022-08-03,2022-08-03
,2022_08_04,0.0,1659571200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,04,424,2022-08-04,2022-08-04
,2022_08_05,0.0,1659657600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,05,424,2022-08-05,2022-08-05
,2022_08_06,0.0,1659744000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,06,424,2022-08-06,2022-08-06
,2022_08_07,0.0,1659830400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,07,424,2022-08-07,2022-08-07
,2022_08_08,0.0,1659916800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,08,424,2022-08-08,2022-08-08
,2022_08_09,0.0,1660003200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,09,424,2022-08-09,2022-08-09
,2022_08_10,0.0,1660089600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,10,424,2022-08-10,2022-08-10
,2022_08_11,0.0,1660176000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,11,424,2022-08-11,2022-08-11
,2022_08_12,0.0,1660262400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,12,424,2022-08-12,2022-08-12
,2022_08_13,0.0,1660348800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,13,424,2022-08-13,2022-08-13
,2022_08_14,0.0,1660435200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,14,424,2022-08-14,2022-08-14
,2022_08_15,0.0,1660521600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,15,424,2022-08-15,2022-08-15
,2022_08_16,0.0,1660608000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,16,424,2022-08-16,2022-08-16
,2022_08_17,0.0,1660694400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,17,424,2022-08-17,2022-08-17
,2022_08_18,0.0,1660780800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,18,424,2022-08-18,2022-08-18
,2022_08_19,0.0,1660867200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,19,424,2022-08-19,2022-08-19
,2022_08_20,0.0,1660953600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,20,424,2022-08-20,2022-08-20
,2022_08_21,0.0,1661040000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,21,424,2022-08-21,2022-08-21
,2022_08_22,0.0,1661126400000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,22,424,2022-08-22,2022-08-22
,2022_08_23,0.0,1661212800000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,23,424,2022-08-23,2022-08-23
,2022_08_24,0.0,1661299200000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,24,424,2022-08-24,2022-08-24
,2022_08_25,0.0,1661385600000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,25,424,2022-08-25,2022-08-25
,2022_08_26,0.0,1661472000000,,,,2,2,0,2527.7775735294117,2527.7775735294117,0.0,26,424,2022-08-26,2022-08-26
